시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.9.22(토), 개방시작시간","'18.9.22(토), 개방종료시간","18.9.23(일), 개방시작시간","18.9.23(일), 개방종료시간","18.9.24(월), 개방시작시간","18.9.24(월), 개방종료시간","18.9.25(화), 개방시작시간","18.9.25(화),개방종료시간","18.9.26(수), 개방시작시간","18.9.26(수), 개방종료시간",특이사항,,,,,,,,,,,,,,,,,
충청북도,백자전마을공영주차장,노외,충청북도 영동군 용산면 덕진길 69,36.2589008,127.8405381,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,박계리마을공영주차장,노외,충청북도 영동군 학산면 박계길 29,36.1062409,127.6670809,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,덕진리마을공영주차장,노외,충청북도 영동군 용산면 덕진길 150,36.2752346,127.8412829,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,노근리마을공영주차장,노외,충청북도 영동군 황간면 목화실길 34,36.2100653,127.8818945,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,상지마을공영주차장,노외,충청북도 영동군 학산면 모산길 115,36.1127849,127.6601904,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,장동마을공영주차장,노외,충청북도 영동군 심천면 장동리 199,36.2245379,127.6833439,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,유곡마을공영주차장,노외,충청북도 영동군 상촌면 유곡길 36,36.1406945,127.9138635,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,죽전마을공영주차장,노외,충청북도 영동군 추풍령면 죽전길 107,36.2239844,128.0254994,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,당곡리마을공영주차장,노외,충청북도 영동군 영동읍 당곡로1길 16,36.147707,127.8231365,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,지내마을공영주차장,노외,충청북도 영동군 학산면 넘벌2길 2,36.1006193,127.6462049,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,신안마을공영주차장,노외,충청북도 영동군 추풍령면 하신안1길 11,36.265333,127.995565,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,매금리마을공영주차장,노외,충청북도 영동군 용산면 매금길 52,36.2818478,127.827414,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,호탄리마을공영주차장,노외,충청북도 영동군 양산면 호탄길 29,36.1336895,127.6368913,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,아암리마을공영주차장,노외,충청북도 영동군 학산면 공암철동길 28-7,36.0816736,127.6816793,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,하가리마을공영주차장,노외,충청북도 영동군 영동읍 하가길 66,36.1712488,127.7759849,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,명천리마을공영주차장,노외,충청북도 영동군 심천면 명천길 28-2,36.1752432,127.7062434,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,오정리마을공영주차장,노외,충청북도 영동군 영동읍 오정1길 3,36.1942422,127.7659315,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,유곡2리마을공영주차장,노외,충청북도 영동군 상촌면 하유곡1길 70,36.1165136,127.9201872,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,추풍령마을공영주차장,노외,충청북도 영동군 추풍령면 추풍령로 489,36.2126607,128.0004427,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,심천리마을공영주차장,노외,충청북도 영동군 심천면 심천로5길 3-1,36.2371177,127.7213127,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,서송원마을공영주차장,노외,충청북도 영동군 황간면 서송원길 144,36.1912806,127.8789985,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,영동전통시장제1주차장,노외,충청북도 영동군 영동읍 영산로 1길 13-1,36.1751444,127.7760009,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,용화면공영주차장,노외,충청북도 영동군 용화면 용화1길 30,36.02048,127.7664053,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,유전리마을공영주차장,노외,충청북도 영동군 매곡면 유전리 184-1,36.1715971,127.9426535,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,영동전통시장제2주차장,노외,충청북도 영동군 영동읍 영동시장1길 38,36.1777879,127.774576,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,영산동공영주차장,노외,충청북도 영동군 영동읍 영산로 28,36.1773368,127.7762748,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,계산동공영주차장,노외,충청북도 영동군 영동읍 중앙로3길 2-4,36.1724713,127.7804628,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,학산공영주차장,노외,충청북도 영동군 학산면 서산로 56,36.0980712,127.6838632,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,동정리마을주차장,노외,충청북도 영동군 영동읍 동정로 72-23,36.1737139,127.789837,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,영산2리중소규모주차장,노외,충청북도 영동군 영동읍 영산로 75-1,36.1713375,127.7765798,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,공수2리마을공영주차장,노외,충청북도 영동군 매곡면 공수1길 18,36.1620865,127.9725412,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,부용1리중소규모주차장,노외,충청북도 영동군 영동읍 부용4길 18-12,36.1735685,127.7709842,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,영동역유휴부지주차장,노외,충청북도 영동군 영동읍 계산로 87,36.1720597,127.7860898,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,양가동공영주차장,노외,충청북도 영동군 영동읍 영동천길23-4,36.164319,127.763583,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,산림조합공영주차장,노외,충청북도 영동군 영동읍 학산영동로,36.79013,127.773768,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,물한계곡주차장,노외,충청북도 영동군 상촌면 물한계곡로 1134,36.0829587,127.8669,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,묘동소규모주차장,노외,충청북도 영동군 양강면 묘동리 274-2,36.1430088,127.7465723,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,갈기산주차장,노외,충청북도 영동군 학산면 갈기산로 581,36.1170307,127.6406826,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,서산리중소규모주차장,노외,충청북도 영동군 학산면 서산로 38-10,36.0968978,127.6849118,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,송호주차장,노외,충청북도 영동군 양산면 송호리 299-1,36.130499,127.6721153,충청북도 영동군청,043-740-3511,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,증평유료주차장,노상,충청북도 증평군 증평읍 중동리 136 ,36.783879,127.581101,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,교동유료주차장,노외,충청북도 증평군 증평읍 교동리 108,36.784624,127.584595,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,초중주차장,노외,충청북도 증평군 증평읍 초중리 582-1,36.78015,127.573402,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,초중주차장,노외,충청북도 증평군 증평읍 초중리 562-4,36.780676,127.573537,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,초중주차장,노외,충청북도 증평군 증평읍 초중리 578-1,36.779511,127.571602,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,단군전 주차장,노외,충청북도 증평군 증평읍 증평리 79,36.781429,127.583051,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,증평문화원 주차장,노외,충청북도 증평군 증평읍 장동리 788,36.786202,127.589887,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,미암리 1070 주차장,노외,충청북도 증평군 증평읍 미암리 1070,36.806995,127.588549,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,미암리 1053 주차장,노외,충청북도 증평군 증평읍 미암리 1053,36.806995,127.588549,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,인삼판매장 주차장,노외,충청북도 증평군 증평읍 송산리 96-1,36.795296,127.581986,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,신동리 242주차장,노외,충청북도 증평군 증평읍 신동리 242~244,36.781335,127.580748,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,신동리 13-2 주차장,노외,충청북도 증평군 증평읍 신동리 13-2,36.782884,127.5805,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,신동리 9 주차장,노외,충청북도 증평군 증평읍 신동리 9,36.783076,127.580482,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,새한주차장,노외,충청북도 증평군 증평읍 창동리 18,36.786893,127.583101,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,증평읍 하상주차장,노외,충청북도 증평군 증평읍 창동리 809,36.785817,127.576989,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,지구대옆주차장,노외,충청북도 증평군 증평읍 교동리 65,36.785914,127.583797,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,증평한의원뒤주차장,노외,충청북도 증평군 증평읍 신동시 105~106,36.781641,127.579432,충청북도 증평군청,043-835-3942,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,종일무료개방,,,,,,,,,,,,,,,,,
충청북도,진천읍 교성주차장,노상,충청북도 진천군 진천읍 교성리 140,36.84989065,127.4406294,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,광혜원면 광혜원파출소 앞,노상,충청북도 진천군 광혜원면 광혜원리 443-7,36.9897832,127.4435187,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,광혜원면 광혜원리 농협 앞,노상,충청북도 진천군 광혜원면 광혜원리 440-2,36.98957925,127.4442279,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,진천읍 읍내리 #자 도로,노상,충청북도 진천군 진천읍 읍내리 372-4,36.85539426,127.4420024,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,진천읍 읍내리 백곡천둔치,노외,충청북도 진천군 진천읍 읍내리 191,36.86011286,127.4431682,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,진천읍 읍내리 영마트 앞,노외,충청북도 진천군 진천읍 읍내리 615-3,36.85718078,127.4482807,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,노외주차장3(이월면 장양천 둔치),노외,충청북도 진천군 이월면 송림리 615-3,36.93276305,127.4293954,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,노외주차장5(광혜원면 칠장천 둔치),노외,충청북도 진천군 광혜원면 광혜원리 238-1,36.99051751,127.4463892,충청북도 진천군,043-539-3725,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,,,,,,,,,,,,,,,,,
충청북도,괴산군청,부설,충북 괴산군 괴산읍 임꺽정로 90,36.815632,127.786815,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,괴산읍사무소,부설,충북 괴산군 괴산읍 읍내로13길 50,36.811832,127.790749,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,장연면사무소,부설,충북 괴산군 장연면 미선로오가5길 7,36.824434,127.955409,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,칠성면사무소,부설,충북 괴산군 칠성면 도정로2길 8-1,36.788526,127.863977,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,청천면사무소,부설,충북 괴산군 청천면 괴산로 1342-1,36.663738,127.73679,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,청안면사무소,부설,충북 괴산군 청안면 청안읍내로2길 7,36.771693,127.639787,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,불정면사무소,부설,충북 괴산군 불정면 목도로2길 11,36.87176,127.853575,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,감물면사무소,부설,충북 괴산군 감물면 충민로신대길 13,36.836969,127.875184,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,연풍면사무소,부설,충북 괴산군 연풍면 향교로 69,36.76679,128.000677,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,문광면사무소,부설,충북 괴산군 문광면 광덕길 27,36.790446,127.785332,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,사리면사무소,부설,충북 괴산군 사리면 사리로 242,36.816996,127.648676,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,소수면사무소,부설,충북 괴산군 소수면 소수로 151,36.85612,127.744968,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,괴산재래시장주차장,노외,충북 괴산군 괴산읍 읍내로15길 8-8,36.8115,127.795299,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,공영주차장(우체국앞),노외,충청북도 괴산군 괴산읍 동부리 673-8,36.808981,127.792191,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,공영주차장(신협앞),노외,충북 괴산군 괴산읍 읍내로12길 15,36.810224,127.793616,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,괴산문화예술회관,노외/부설,충북 괴산군 괴산읍 읍내로 262,36.807569,127.794147,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,시장주차장,노외,충청북도 괴산군 괴산읍 동부리 512-5,36.811699,127.794654,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,외쌍하상주차장,노외,충청북도 괴산군 칠성면 비도리 662-1,36.784262,127.888578,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,칠성생활체육공원주차장,노외,충청북도 괴산군 칠성면 도정리 246-2,36.788973,127.863646,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,청천재래시장 주차장,노외,충북 괴산군 청천면 괴산로 1333-1,36.659621,127.737275,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,환경문화 전시관,노외,충북 괴산군 청천면 괴산로 1248,36.655508,127.745375,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
충청북도,지촌하상주차장,노외,충청북도 괴산군 청천면 지촌리 72,36.717694,127.799665,충청북도 괴산군,043-830-3569,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,무료,,,,,,,,,,,,,,,,,
