시도,주차장명,주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.9.22(토), 개방시작시간","'18.9.22(토), 개방종료시간","18.9.23(일), 개방시작시간","18.9.23(일), 개방종료시간","18.9.24(월), 개방시작시간","18.9.24(월), 개방종료시간","18.9.25(화), 개방시작시간","18.9.25(화), 개방종료시간","18.9.26(수), 개방시작시간","18.9.26(수), 개방종료시간",특이사항,
강원도,신림초등학교,노상,강원도 원주시 신림면 치악로34-9,37.000,128.000,신림초등학교,033-762-5009,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,우산초등학교,노상,강원도 원주시 우산초교길 84,37.370,127.933,우산초등학교,033-735-3921,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,
강원도,원주초등학교,노외,강원도 원주시 봉산로 15,0.000,0.000,원주초등학교,033-742-2029,09:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,일산초등학교,노상,강원도 원주시 일산초교길1,37.346,127.942,일산초등학교,033-731-0685 / 033-731-0683,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,,
강원도,지정초등학교,노상,강원도 원주시 지정면 지정로 103,37.348,127.846,지정초등학교,033-731-2942,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,태장초등학교,노상,강원도 원주시 현충로 260,37.377,127.951,태장초등학교,033-731-8452,12:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,학성초등학교,노외,강원도 원주시 천사로 255,37.354,127.951,학성초등학교,033-732-3047,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,24시간 개방,
강원도,호저초등학교,부설,강원도 원주시 호저면 호저로 428,0.000,0.000,호저초등학교,033-732-9138,13:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,원주삼육초등학교,노상,강원도 원주시 북원로 1996,37.326,127.922,원주삼육중고교,033-749-6605,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,중고교에서 관리,
강원도,남원주중학교,노상,강원도 원주시 시청로 333,0.000,0.000,남원주중학교,033-378-7383,08:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,부론중학교,부설,강원도 원주시 부귀로 35,0.000,0.000,부론중학교,033-769-1705,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,
강원도,신림중학교,노상,강원도 원주시 신림면 마지동길 91,0.000,0.000,,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,원주중학교,부설,강원도 원주시 치악로 1724,37.337,127.958,원주중학교,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,평원중학교,노상,강원도 원주시 무실로 222,37.338,127.936,평원중학교,033-732-6223,12:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,학성중학교,노상,강원도 원주시 동진골2길 24,37.350,127.940,학성중학교,033-731-1182,06:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,영서고등학교,노외,강원도 원주시 치악로 1384,37.315,127.981,영서고등학교,033-769-5000,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,원주고등학교,노상,강원도 원주시 치악로 1765,37.340,127.952,원주고등학교,033-740-9000,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,치악고등학교,노상,강원도 원주시 치악고교길 16,37.317,127.959,치악고등학교,033-737-6000,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,00:00,18:00,,
강원도,육민관고등학교,노상,강원도 원주시 북원로 1800,37.309,127.918,육민관,033-763-8874,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,원주교육문화관,노상,강원도 원주시 북원로2312,37.351,127.936,원주교육문화관,033-737-1034,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,강원도원주교육지원청,노상,강원도 원주시 단구로 151,37.339,127.946,강원도원주교육지원청,033-760-5726,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,육민관중학교,노외,강원도 원주시 흥업면 북원로 1800,37.308,127.921,육민관중학교,033-763-8633,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,기린초등학교,부설,강원도 인제군 기린면 기린로 76,37.950,128.310,기린초등학교,033-461-7032,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,서성초등학교,노상,강원도 인제군 금강로 1801-42,38.260,128.209,서성초등학교,033-463-3209,08:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,신남중학교,노상,강원도 인제군 남면 신남로 47-35,37.970,128.079,신남중고,033-461-6031,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,인제고등학교,노상,강원도 인제군 인제읍249번길 22,0.000,0.000,인제고,033-460-0300,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,강원도인제교육지원청,노외,강원도 인제군 인제로 193번길 15,38.070,128.171,강원도인제교육지원청,033-460-1000,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,우리청후면주차장이용권장,
강원도,백전초등학교,노상,강원도 정선군 화암면 대지산길22,37.274,128.873,백전초등학교,033-591-8048,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,벽탄초등학교,노상,강원도 정선군 정선읍 벽탄길 32,37.396,128.601,벽탄초등학교,033-562-8216,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,,
강원도,봉양초등학교,부설,강원도 정선군 정선읍 녹송7길1,37.300,128.600,봉양초등학교,033-562-8464,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,북평초등학교,노상,강원도 정선군 북평면 서동로 2170,37.456,128.674,북평초등학교,033-562-5898,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,임계초등학교,노상,강원도 정선군 임계면 송계1길 7,0.000,0.000,임계초등학교,033-562-6165,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,
강원도,정선초등학교,노외,강원도 정선군 정선읍 비봉로 15,37.382,128.660,정선초등학교,033-563-0010,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,화동초등학교,노상,강원도 정선군 화암면 그림바위길 66-20,37.339,128.787,화동초등학교,033-562-2037,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,
강원도,임계중학교,부설,강원도 정선군 임계면 백두대간로 1313,37.494,128.845,임계중학교,033-562-6028,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,정선중학교,노외,강원도 정선읍 봉양4길 15,0.000,0.000,정선고등학교,033-562-0935,08:50,16:50,08:50,16:50,08:50,16:50,08:50,16:50,08:50,16:50,,
강원도,화동중학교,부설,강원도 정선군 화암면 그림바위길 50,37.340,128.787,화동중학교,033-562-2031,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,임계고등학교,부설,강원도 정선군 임계면 백두대간로 1313,37.494,128.845,임계고등학교,033-562-6028,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,정선고등학교,노외,강원도 정선읍 봉양4길 15,0.000,0.000,정선고등학교,033-562-0935,08:50,16:50,08:50,16:50,05:50,16:50,08:50,16:50,08:50,16:50,,
강원도,정선정보공업고등학교,노상,강원도 정선군 정선읍 용담샛길 2,0.000,0.000,정선정보공업고등학교,033-560-9414,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,정선교육지원청,노외,강원도 정선군 정선읍 비봉로 41 강원도정선교육지원청,37.382,128.663,정선교육지원청,033-560-8119,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,내대초등학교,노상,강원도 철원군 갈말읍 두루미로 422-21,38.206,127.298,내대초등학교,033-452-5596,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,
강원도,묘장초등학교,부설,강원도 철원군 철원읍 묘장로 344,0.000,0.000,묘장초등학교,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,서면초등학교,부설,강원도 철원군 서면 자등로 634,38.169,127.416,서면초등학교,033-458-8814,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,신철원초등학교,노상,강원도 철원군 갈말읍 명성로 139번안길 45,38.147,127.305,신철원초등학교,033-452-6086,09:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,용정초등학교,부설,강원도 철원군 동송읍 상노2길 11,38.164,127.242,용정초등학교,033-455-6371,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,철원교육지원청,부설,강원도 철원군 갈말읍 명성로 139번길 47,38.145,127.302,철원교육지원청,033-450-1000,12:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,12:00,,
강원도,철원교육도서관,노상,강원도 철원군 철원읍 금학로 273번길 21-14,38.000,127.000,철원교육도서관,033-455-6928,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,가산초등학교,노외,강원도 춘천시 동면 가산로 52,37.910,127.782,가산초등학교,033-241-1002,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,금병초등학교,부설,강원도 춘천시 신동면 김유정로 1394,37.815,127.715,금병초등학교,033-261-8847,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,금산초등학교,노상,강원도 춘천시 서면 금산2길 21,37.904,127.695,금산초등학교,033-243-2488,12:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,서상초등학교,노상,강원도 춘천시 서면 박사로 1348,37.929,127.707,서상초등학교,033-243-6320,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,성림초등학교,노외,강원도 춘천시 지석로 47,37.852,127.740,성림초등학교,033-263-1843,07:50,17:00,07:50,17:00,07:50,17:00,07:50,17:00,07:50,17:00,,
강원도,성원초등학교,부설,강원도 춘천시 승지골길16번길 36,0.000,0.000,성원초등학교,033-264-6033,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,소양초등학교,노상,강원도 춘천시 충열로,37.905,127.740,소양초등학교,033-251-1492,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,송화초등학교,부설,강원도 춘천시 사북면 춘화로 510-5,37.988,127.708,송화초등학교,033-244-5942,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,호반초등학교,노상,강원도 춘천시 후만로 126번길 35,0.000,0.000,춘천교육지원청,033-256-8214,09:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,16:30,,
강원도,후평초등학교,노상,강원도 춘천시 춘천로 295번길 17,0.000,0.000,후평초등학교,033-251-0933,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,,
강원도,강원체육중학교,노상,강원도 춘천시 자라우새길 126,37.865,127.693,강원체육고등학교,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,후문주차장만 개방,
강원도,광판중학교,노상,강원도 춘천시 남산면 김유정로83,37.730,127.700,광판중학교,033-263-3300,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,,
강원도,대룡중학교,노상,강원도 춘천시 퇴계농공로 65,0.000,0.000,대룡중학교,033-250-2010,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,
강원도,봉의중학교,노상,강원도 춘천시 춘천로 296번길 55,37.878,127.744,봉의중학교,033-256-6885,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,
강원도,신포중학교,노상,강원도 춘천시 사북면 토둔1길 34,38.026,127.642,신포붕학교,033-243-2987,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,창촌중학교,노외,강원도 춘천시 남산면 강촌로 136,37.807,127.635,창촌중,033-261-0006,09:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,17:00,,
강원도,춘성중학교,부설,강원도 춘천시 율문길 95-8,37.927,127.749,춘성중학교,033-243-3672,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,,
강원도,춘천여자중학교,노외,강원도 춘천시 공지로200번길36(효자동),0.000,0.000,춘천여자중학교,033-269-2509,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,
강원도,춘천고등학교,노상,강원도 춘천시 중앙로68번길37,0.000,0.000,강원도교육청,033-240-2000,,,,,,,,,,,개방하지않음.,
강원도,춘천기계공업고등학교,노상,강원도 춘천시 후석로 462-53,0.000,0.000,강원도교육청,033-258-8698,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,,
강원도,춘천여자고등학교,부설,강원도 춘천시 동면 만천양지길 95,37.889,127.763,춘천여자고등학교,033-245-7850,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,전인고등학교,노상,강원도 춘천시 동산면 새술막길 630,37.789,127.751,전인고등학교,033-262-3449,12:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,14:00,,
강원도,강원도교육청,부설,강원도 춘천시 영서로 2854,37.907,127.725,강원도교육청,033-258-5226,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,춘천교육문화관,부설,강원도 춘천시 중앙로107번길 17,37.870,127.720,춘천교육문화관,033-258-2561,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,,
강원도,춘천교육지원청,부설,강원도 춘천시 춘천로 145번길 18,37.877,127.729,춘천교육지원청,033-259-1507,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,춘천중학교,노상,강원도 춘천시 공지로442-10,37.875,127.719,춘천중학교,033-254-2721,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,미동초등학교,노상,강원도 태백시 역둔원동로 1405,37.150,128.590,미동초등학교,033-552-9442,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,17:00,,
강원도,삼성초등학교,부설,강원도 태백시 평화길 44,37.098,129.023,삼성초등학교,033-581-6856,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,상장초등학교,노상,강원도 태백시 태백로 1223,37.149,128.994,상장초등학교,033-550-8809,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,,
강원도,철암초등학교,부설,강원도 태백시 동태백로 584,0.000,0.000,철암초등학교,033-582-1434,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,태백초등학교,부설,강원도 태백시 태백로 1811,0.000,0.000,태백초등학교,033-581-3756,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,태서초등학교,부설,강원도 태백시 태백로 802,37.180,128.983,태서초등학교,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,통리초등학교,부설,강원도 태백시 통골 2길 9,37.167,129.036,통리초등학교,033-550-0100,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,황지초등학교,노상,강원도 태백시 황지로 63,0.000,0.000,황지초등학교,033-550-1592,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,상장중학교,노상,강원도 태백시 태백로1221,37.150,128.993,상장중학교,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,황지여자중학교,노상,강원도 태백시 연지로 33번길 26,37.178,128.989,태백교육지원청,033-550-9212,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,황지중학교,노상,강원도 태백시 문화로16,37.096,128.592,황지중학교,033-550-5111,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,교문앞 주차장 개방,
강원도,철암고등학교,부설,강원도 태백시 상철암길 10-32(철암동),37.123,129.045,철암고등학교,033-580-9102,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,황지정보산업고등학교,부설,강원도 태백시 문화로 1길1,0.000,0.000,황지정산고,033-550-6500,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,신리초등학교,부설,강원도 평창군 대화면 하송빈1길 23,0.000,0.000,강원도교육청,,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,,
강원도,안미초등학교,노상,강원도 평창군 대화면 하안미길 11-8,37.460,128.435,안미초등학교,033-333-0283,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,09:00,24:00,,
강원도,장평초등학교,노상,강원도 평창군 용평면 갈정지길 35-43,37.594,128.411,장평초등학교,033-332-4303,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,진부초등학교,노상,강원도 평창군 진부면 진부새싹길 52,37.640,128.557,진부초등학교,033-339-7792,12:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,평창초등학교,부설,강원도 평창읍 송학로 71,37.370,128.392,평창초등학교,033-339-5177,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
강원도,횡계초등학교,노상,강원도 평창군 대관령면 꽃밭양지길 16-3,0.000,0.000,,,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,미탄중학교,노외,강원도 평창군 미탄면 서동로 3647,0.000,0.000,미탄중학교,033-332-3880,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
강원도,용전중학교,노상,강원도 평창군 용평면 도사길 9,37.609,128.439,용전중학교,033-332-5021,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,,
강원도,평창중학교,노상,강원도 평창군 평창읍 노성로 145,37.370,128.399,평창중학교,033-339-7901,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,
강원도,평창고등학교,노상,강원도 평창군 평창읍 노람들길 141,37.372,128.405,평창고등학교,033-332-2831,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,,
