교육청,주차장명(학교명),주차장유형 (노상/노외/부설),주소,위도,경도,관리기관,전화번호 (주차장관리자),"'18.2.14(수), 개방시작시간","'18.2.14(수), 개방종료시간","'18.2.15(목), 개방시작시간","'18.2.15(목), 개방종료시간","'18.2.16(금), 개방시작시간","'18.2.16(금), 개방종료시간","'18.2.17(토), 개방시작시간","'18.2.17(토), 개방종료시간","'18.2.18(일), 개방시작시간","'18.2.18(일), 개방종료시간",특이사항,
강원도,철원중고등학교,노상,강원도 철원군 철원읍 금학로251번안길 12,,,,033-455-6324,,,8:30,18:00,8:30,18:00,8:30,18:00,8:30,18:00,,
강원도,광판중학교,노상,강원도 춘천시,,,,033-263-3300,,,8:30,16:30,8:30,16:30,8:30,16:30,8:30,16:30,,
강원도,남춘천중학교,노상,강원도 춘천시 충혼길 51,,,,033-250-9500,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,대룡중학교,노상,강원도 춘천시 퇴계농공로 65,,,,033-250-2010,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,동산중학교,노상,강원도 춘천시 동산면 영서로 461-22,,,,,,,6:00,24:00,6:00,24:00,6:00,24:00,6:00,24:00,,
강원도,봉의중학교,노상,강원도 춘천시 춘천로296번길 55,,,,033-256-6885,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,춘성중학교,노상/노외,강원도 춘천시 신북읍 율문길 95-8,,,,033-243-3672,,,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,,
강원도,춘천여자중학교,노외,강원도 춘천시 공지로200번길 36(효자동),,,,033-269-2509,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,춘천중학교,노상,강원도 춘천시 공지로 442-10번지,,,,033-254-2721,,,5:00,24:00,5:00,24:00,5:00,24:00,5:00,24:00,,
강원도,상장중학교,노상,강원도 태백시 태백로1221,,,,033-550-6612,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,태백중학교,노상,강원도 태백시 장성로 265,,,,033-580-5603,,,7:00,22:00,7:00,22:00,7:00,22:00,7:00,22:00,,
강원도,황지여자중학교,노상,강원도 태백시 연지로 33번길 26,,,,033-550-9212,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,황지중학교,노상,강원도 태백시 문화로 16,,,,033-550-5111,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,교문앞 주차장 개방,
강원도,대관령중학교,노상,강원도 평창군 대관령면 올림픽로 58-17,,,,033-335-5008,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,용전중학교,노상,강원도 평창군 용평면 도사길9,,,,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,평창중학교,부설,강원도 평창군 평창읍 노성로145,,,,033-339-7901,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,동화중학교,노상,강원도 홍천군 동면 속초길 22,,,,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,서석중학교,노상,강원도 홍천군 서석면 구룡령로 2570,,,,033-439-3782,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
강원도,홍천중학교,부설,강원도 홍천군 홍천읍 석화로 109-10,,,,033-434-7475,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,화촌중학교,부설,강원도 홍천군 화촌면 삼포5길 5,,,,,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,간동중고등학교,노상,강원도 화천군 간동면 파로호로945-21,,,,,,,9:00,20:00,9:00,20:00,9:00,20:00,9:00,20:00,항시개방,
강원도,갑천중학교,노상,강원도 횡성군 갑천면 갑천로 17,,,,033-342-9142,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,동해광희중학교,노상,강원도 동해시 청운로 112,,,,033-521-9337,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,가곡중고등학교,부설,강원도 삼척시 가곡면 가곡천로 1427,,,,033-570-6922,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,중고병설,
강원도,갑천고등학교,노상,강원도 횡성군 갑천면 갑천로 17,,,,033-342-9142,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,강릉고등학교,부설,강원도 강릉시 강릉대로587번길 68(초당동),,,,033-650-5108,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,강릉여자고등학교,노상,강원도 강릉시 용지로 107,,,,033-650-9907,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,강릉중앙고등학교,학교내 주차장,강원도 강릉시 강변로422,,,,033-610-6600,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,강원예술고등학교,부설,강원도 강릉시 구정면 칠봉로 670-34,,,,033-650-2700,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,강원체육중고등학교,노상,강원도 춘천시 자라우새길 126,,,,033-250-9305,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,거진정보공업고등학교,부설주차장,강원도 고성군 거진읍 거탄진로39-7,,,,033-680-1704,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,운동장은 잔디구장으로 조성되어 있어 주차할수 없음,
강원도,내면고등학교,노상,강원도 홍천군 내면 구룡령로 5174,,,,033-439-3900,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,대진고등학교,부설,강원도 고성군 현내면 화진포길476,,,,033-680-6613,,,5:00,21:00,5:00,21:00,5:00,21:00,5:00,21:00,,
강원도,동광산업과학고등학교,노상,강원도 고성군 토성면 백촌길30-15,,,,033-630-3206,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,삼척고등학교,부설,"강원도 삼척시 사대안길 21, 삼척고등학교",,,,033-570-8900,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,삼척여자고등학교,노상,강원도 삼척시 남산길 6,,,,033-570-8700,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,양구고등학교,노상,강원도 양구군 양구읍 중심로115,,,,033-480-3449,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,양구여자고등학교,노상,강원도 양구군 양구읍 박수근로 327,,,,033-480-1610,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,양양고등학교,노상,강원도 양양군 양양읍 복개길 23-12,,,,,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,중.고 병설,
강원도,영서고등학교,노상,"강원도 원주시 치악로 1384 (반곡동, 원주영서고등학교)",,,,033-769-5000,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,영월공업고등학교,노상,강원도 영월군 영월읍 영모전길108,,,,,,,8:00,17:00,8:00,17:00,8:00,17:00,8:00,17:00,,
강원도,원주금융회계고등학교,부설,강원도 원주시 부론면 부귀로 35,,,,033-769-1704,,,8:00,17:00,8:00,17:00,8:00,17:00,8:00,17:00,,
강원도,인제고등학교,노외,강원도 인제군 인제읍 인제로249번길 22,,,,033-460-0300,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
강원도,장성여자고등학교,노상,강원도 태백시 일광마을길 8-12,,,,033-580-5074,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,정선고등학교,노외,강원도 정선군 정선읍 봉양4길 15,,,,033-562-0935,,,8:30,16:30,8:30,16:30,8:30,16:30,8:30,16:30,,
강원도,정선정보공업고등학교,노상,강원도 정선군 정선읍 용담샛길 2,,,,033-560-9414,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,주문진고등학교,노상,강원도 강릉시 주문진읍 학교길 28,,,,033-660-7000,,,8:30,20:00,8:30,20:00,8:30,20:00,8:30,20:00,,
강원도,주천중고등학교,노상,강원도 영월군 주천면 주천로 89번길 41,,,,033-370-6004,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,진부중.고등학교,부설,강원도 평창군 진부면 솔천길69,,,,,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,치악고등학교,노상,강원도 원주시 치악고교길 16,,,,033-737-6000,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,정문만 개방,
강원도,평창고등학교,노상,강원도 평창군 평창읍 노람들길 141,,,,033-332-2831,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,홍천고등학교,노상,강원도 홍천군 홍천읍 석화로 109-10,,,,033-437-3107,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,홍천여자고등학교,노상,강원도 홍천군 홍천읍 꽃뫼로 71,,,,033-439-8807,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,횡성고등학교,노상,강원도 횡성군 횡성읍 교항로 33,,,,033-340-8805,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,강릉명륜고등학교,노상,강원도 강릉시 율곡로 2920-8,,,,033-650-4599,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,동해광희고등학교,부설주차장,강원도 동해시,,,,033-520-0705,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,석정여자고등학교,노외,강원도 영월군 영월읍 영월로 1914-11,,,,033-370-4444,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,육민관고등학교,노상,강원도 원주시 북원로 1800,,,,033-763-8874,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,강릉오성학교,노상,강원도 강릉시 송정길 43,,,,033-820-5099,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,,
강원도,춘천동원학교,부설,강원도 춘천시 신북읍 상천1길31,,,,033-240-6124,,,8:40,22:00,8:40,22:00,8:40,22:00,8:40,22:00,,
강원도,태백미래학교,노상,강원도 태백시 금천길 179,,,,033-582-9183,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,,
강원도,강원도교육청,부설,강원도 춘천시 영서로 2854,,,,033-258-5226,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,강릉교육문화관,노상,강원도 강릉시 노암등길 37-1,,,,033-640-9960,,,0:00,24:00,0:00,24:00,0:00,24:00,,,18일 개방 안함.,
강원도,강원외국어교육원,노상,강원도 양양군 손양면 선사유적로840,,,,033-670-1551,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,삼척교육문화관,부설,강원도 삼척시 진주로 48-41,,,,033-570-5544,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 완전개방,
강원도,속초교육문화관,노상,강원도 속초시 번영로 82,,,,033-630-0210,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,원주교육문화관,노상,강원도 원주시,,,,033-737-1046,,,9:00,24:00,9:00,24:00,9:00,24:00,9:00,24:00,,
강원도,강원학생교육원,노상,강원도 춘천시 남면 충효로 1394,,,,033-269-6642,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,강원학생통일교육수련원,노상,강원도 철원군 갈말읍 금강산로 1659,,,,033-452-5508,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,강원도교육연수원,노상,강원도 강릉시,,,,033-640-9556,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
강원도,동해교육지원청,부설,강원도 동해시 천곡로 117,,,,033-530-3064,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,삼척교육지원청,노상,강원도 삼척시 청석로3길 32,,,,033-570-5199,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,연중 개방,
강원도,속초양양교육지원청,노상,강원도 속초시 미시령로 3336,,,,033-639-6000,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,영월교육지원청,노상,강원도 영월군 영월읍 영월로 1892,,,,033-370-1215,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,원주교육지원청,부설,강원도 원주시 단구로 151,,,,033-760-5680,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,인제교육지원청,노외,강원도 인제군 인제읍 인제로 193번길 15,,,,033-460-1013,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
강원도,강원도철원교육지원청,노상,강원도 철원군 갈말읍 명성로 139번길 47,,,,033-450-1014,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,상시개방,
강원도,평창교육지원청,부설,강원도 평창군 평창읍 노성로193-9,,,,033-330-1410,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
강원도,홍천교육지원청,노상,강원도 홍천군 홍천읍 꽃뫼로 95 강원도홍천교육지원청,,,,033-430-1156,,,9:00,18:00,9:00,18:00,9:00,18:00,9:00,18:00,,
강원도,화천교육지원청,노상,강원도 화천군 화천읍 상승로19,,,,033-440-1500,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,24시간 개방,
강원도,횡성교육지원청,부설,강원도 횡성군 횡성읍 한우로242번길 9,,,,033-340-0342,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,전일 하루종일 개방,
강원도,춘천교육지원청,부설,강원도 춘천시 춘천로145번길 18 (약사동 2-2),,,,033-259-1506,,,0:00,12:00,0:00,12:00,0:00,12:00,0:00,12:00,,
경상남도,가고파초등학교,노상,경상남도 창원시 마산회원구 삼호로 110,,,경상남도교육청,055-253-3046,,,6:00,24:00,6:00,24:00,6:00,24:00,6:00,24:00,운동장 주차 불허,
경상남도,가남초등학교,부설,경상남도 양산시 물금읍 청운로 114,,,경상남도교육청,055-372-7129,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,"주차장 외 주차불가,차량파손등학교책임없음",
경상남도,가람초등학교,노상,경상남도 진주시 남강로 959번길 22(상평동),,,경상남도교육청,055-757-1032,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가례초등학교,노상,경상남도 의령군 가례면 가례로 128,,,경상남도교육청,055-572-0383,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,교문밖에 학교주차장 위치,
경상남도,가북초등학교,노상,경상남도 거창군 가북면 가북로 628,,,경상남도교육청,055-942-2730,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가산초등학교,노상,경상남도 합천군 가야면 가조가야로 2754-10,,,경상남도교육청,055-931-8378,,,8:40,16:40,8:40,16:40,8:40,16:40,8:40,16:40,주차장 없음,
경상남도,가야중학교,노상,경상남도 김해시 경원로 95,,,경상남도교육청,055-332-3473,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가야초등학교,노상,경상남도 함안군 가야읍 충무길 54,,,경상남도교육청,055-582-9917,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가조중학교,노상,경상남도 거창군 가조면 가조가야로 1101-23,,,경상남도교육청,055-942-0008,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가조초등학교,노상,경상남도 거창군 가조면 가조가야로 1087,,,경상남도교육청,055-942-0034,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가좌초등학교,노상,경상남도 진주시 내동로348번길17,,,경상남도교육청,055-756-0530,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가포초등학교,노상,경상남도 마산합포구 가포로 376번길,,,경상남도교육청,055-241-4761,,,,,,,,,,,,
경상남도,가회중학교,노상,경상남도 합천군 가회면 황매산로 62,,,경상남도교육청,055-932-9106,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,가회초등학교,노상,경상남도 합천군 가회면 황매산로 58-2,,,경상남도교육청,055-932-1159,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,간디고등학교,노상,경상남도 산청군 신안면 둔철산로 210,,,경상남도교육청,055-973-8124,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,차량파손등 학교책임없음,
경상남도,갈육초등학교,노상,경상남도 하동군 금성면 금성로 521,,,경상남도교육청,055-882-2306,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,갈전초등학교,노상,경상남도 진주시 사들로 173,,,경상남도교육청,055-756-1931,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,감계중학교,노상,경상남도 창원시 의창구 북면 감계로 220,,,경상남도교육청,055-294-5271,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,지하주차장 제외,
경상남도,감천초등학교,노상,경상남도 창원시 마산회원구 내서읍 감천로 53,,,경상남도교육청,055-231-5871,,,,,,,,,,,학교공사중,
경상남도,개양중학교,노상,경상남도 진주시 동부로 27,,,경상남도교육청,055-756-5502,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,개운중학교,노상,경상남도 양산시 서창로 144 개운중학교,,,경상남도교육청,055-366-5251,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,개천초등학교,노상,경상남도 고성군 개천면 옥천로 1268,,,경상남도교육청,055-672-2822,,,,,,,,,,,,
경상남도,거류초등학교,노상,경상남도 고성군 거류면 거류로 693-14,,,경상남도교육청,055-673-8017,,,9:00,22:00,9:00,22:00,9:00,22:00,9:00,22:00,,
경상남도,거제고등학교,노상,경상남도 거제시 아주로 3길 61번지 거제고등학교,,,경상남도교육청,055-681-2519,,,,,,,,,,,중학교와 공동사용,
경상남도,거제고현중학교,노상,경상남도 거제시 거제중앙로7길 19,,,경상남도교육청,055-633-5411,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제고현초등학교,노상,경상남도 거제시 계룡로 25,,,경상남도교육청,055-638-4632,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제공업고등학교,노상,경상남도 거제시 계룡로 11길 63(고현동),,,경상남도교육청,055-630-9000,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제상동초등학교,노상,경상남도 거제시 상동5길 75-41,,,경상남도교육청,055-730-9442,,,,,,,,,,,주차장 하자보수 관계로 개방안함,
경상남도,거제상문고등학교,노상,경상남도 거제시 수양로 29,,,경상남도교육청,055-634-2684,,,,,,,,,,,,
경상남도,거제애광학교,노상,경상남도 거제시 거제대로 3063,,,경상남도교육청,055-681-7527,,,,,,,,,,,,
경상남도,거제여자상업고등학교,노상,경상남도 거제시 거제면 동상3길 21,,,경상남도교육청,055-633-0981,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제옥포고등학교,노상,경상남도 거제시 연초면 국산로 27,,,경상남도교육청,055-638-5980,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제장평중학교,노상,경상남도 거제시 장평4로40,,,경상남도교육청,055-636-9434,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제제일고등학교,노상,경상남도 거제시 거제면 읍내로 13길 22-5,,,경상남도교육청,055-633-3101,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제제일중학교,노상,경상남도 거제시 거제면 읍내로 13길 12,,,경상남도교육청,055-632-6394,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제중앙고등학교,노상,경상남도 거제시 중곡로2길 61,,,경상남도교육청,055-632-8660,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제중앙중학교,노상,경상남도 거제시 중곡로2길 51,,,경상남도교육청,055-637-8285,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
경상남도,거제중앙초등학교,노상,경상남도 거제시 중곡로2길 45,,,경상남도교육청,055-638-1407,,,,,,,,,,,,
경상남도,거제중학교,노상,경상남도 거제시 아주로 3길 61,,,경상남도교육청,055-681-3288,,,,,,,,,,,,
경상남도,거제초등학교,노상,경상남도 거제시 거제면 읍내로 2길 20,,,경상남도교육청,055-632-7106,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,우천시는 미개방,
경상남도,거창고등학교,노상,경상남도 거창군 거창읍 죽전4길 36,,,경상남도교육청,055-944-3751,,,0:00,24:00,0:00,24:00,0:00,24:00,0:00,24:00,,
