,시도,주차장명,주차장유형,주소,위도,경도,관리기관,전화번호,특이사항,9_22(토),9_23(일),9_24(월),9_25(화),9_26(수)
120,강원도,관설초등학교,노상,강원도 원주시 치악로 1355,37.30860430000001,127.9762633,관설초등학교,033-761-5644,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
121,강원도,교동초등학교,노외,강원도 원주시 명륜로9,37.339028,127.9469503,교동초등학교,033-764-1072,,"22,08:00~18:00","23,08:00~18:00","24,08:00~18:00","25,08:00~18:00","26,08:00~18:00"
122,강원도,귀래초등학교,부설,강원도 원주시 귀래면 북원로 89,37.1691222,127.8835491,귀래초등학교,033-762-7220,,"22,09:00~18:00","23,09:00~18:00","24,09:00~18:00","25,09:00~18:00","26,09:00~18:00"
123,강원도,금대초등학교,부설,강원도 원주시 판부면 금대길 10,37.2891615,127.9966053,금대초등학교,033-762-7847,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
124,강원도,단구초등학교,노상,강원도 원주시 단구초교길5,37.3226368,127.9637231,단구초등학교,033-765-0491,,"22,09:00~20:00","23,09:00~20:00","24,09:00~20:00","25,09:00~20:00","26,09:00~20:00"
125,강원도,둔둔초등학교,노외,강원도 원주시 소초면 버덩마을길7,37.4466132,127.979252,둔둔초등학교,033-747-7592,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
126,강원도,만대초등학교,노상,강원도 원주시 만대로65,37.339659,127.9201775,만대초등학교,033-737-8500,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
127,강원도,만종초등학교,노상,강원도 원주시 호저면 원문로599,37.3556183,127.9018884,만종초등학교,033-747-2774,없음,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
128,강원도,명륜초등학교,노상,강원도 원주시 행구로25,37.3421829,127.9586485,명륜초등학교,033-761-8192,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
129,강원도,버들초등학교,노상,강원도 원주시 건강로80,37.3202461,127.9862596,버들초등학교,033-769-6790,,"22,12:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
130,강원도,봉대초등학교,노상,강원도 원주시 혁신로 300,37.334106,127.9885726,봉대초등학교,033-738-1807,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
131,강원도,부론초등학교,노상,강원도 원주시 부론면 법천시장길 58,37.2080708,127.7487748,부론초등학교,033-732-3021,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
132,강원도,북원초등학교,노상,강원도 원주시 단구로 60,37.34275239999999,127.9379592,북원초등학교,033-734-9533,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
133,강원도,산현초등학교,노외,강원도 원주시 호저면 칠봉로 347,37.4251654,127.8937949,산현초등학교,033-731-8875,,"22,09:00~18:00","23,09:00~18:00","24,09:00~18:00","25,09:00~18:00","26,09:00~18:00"
134,강원도,서곡초등학교,노상,강원도 원주시 용수골길 159,37.2981983,127.9388418,서곡초등학교,033-763-4800,,"22,12:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
135,강원도,서원주초등학교,노상,강원도 원주시 남원로469번길 61,37.3273597,127.9398349,서원주초등학교,033-766-8852,,"22,09:00~18:00","23,09:00~18:00","24,09:00~18:00","25,09:00~18:00","26,09:00~18:00"
136,강원도,소초초등학교,노상,강원도 원주시 소초면 평장안골길 15,37.4176024,128.0043564,소초초등학교,033-732-9432,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
137,강원도,솔샘초등학교,부설,강원도 원주시 무실로 381,37.3472458,127.9482684,솔샘초등학교,033-738-2300,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
138,강원도,신림초등학교,노상,강원도 원주시 신림면 치악로34-9,37.2317297,128.0784172,신림초등학교,033-762-5009,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
139,강원도,우산초등학교,노상,강원도 원주시 우산초교길 84,37.3693673,127.9328183,우산초등학교,033-735-3921,,"22,09:00~17:00","23,09:00~17:00","24,09:00~17:00","25,09:00~17:00","26,09:00~17:00"
140,강원도,원주초등학교,노외,강원도 원주시 봉산로 15,37.3477358,127.959256,원주초등학교,033-742-2029,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
141,강원도,일산초등학교,노상,강원도 원주시 일산초교길1,37.3464841,127.9419099,일산초등학교,033-731-0685 / 033-731-0683,,"22,00:00~23:59","23,00:00~23:59","24,00:00~23:59","25,00:00~23:59","26,00:00~23:59"
142,강원도,지정초등학교,노상,강원도 원주시 지정면 지정로 103,37.34802870000001,127.8456908,지정초등학교,033-731-2942,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
143,강원도,태장초등학교,노상,강원도 원주시 현충로 260,37.3765374,127.9512067,태장초등학교,033-731-8452,,"22,12:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
144,강원도,학성초등학교,노외,강원도 원주시 천사로 255,37.35364819999999,127.9504957,학성초등학교,033-732-3047,24시간 개방,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
145,강원도,호저초등학교,부설,강원도 원주시 호저면 호저로 428,37.41169319999999,127.925754,호저초등학교,033-732-9138,,"22,13:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
146,강원도,원주삼육초등학교,노상,강원도 원주시 북원로 1996,37.3260009,127.9242271,원주삼육중고교,033-749-6605,중고교에서 관리,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
147,강원도,남원주중학교,노상,강원도 원주시 시청로 333,37.3228135,127.9452218,남원주중학교,033-378-7383,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
148,강원도,부론중학교,부설,강원도 원주시 부귀로 35,37.1651238,127.7892018,부론중학교,033-769-1705,,"22,08:00~17:00","23,08:00~17:00","24,08:00~17:00","25,08:00~17:00","26,08:00~17:00"
149,강원도,신림중학교,노상,강원도 원주시 신림면 마지동길 91,37.229717,128.0881564,,,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
150,강원도,원주중학교,부설,강원도 원주시 치악로 1724,37.3369311,127.9581706,원주중학교,,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
151,강원도,평원중학교,노상,강원도 원주시 무실로 222,37.3386927,127.9358104,평원중학교,033-732-6223,,"22,12:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
152,강원도,학성중학교,노상,강원도 원주시 동진골2길 24,37.3503558,127.9395197,학성중학교,033-731-1182,,"22,06:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
153,강원도,영서고등학교,노외,강원도 원주시 치악로 1384,37.3132449,127.9803763,영서고등학교,033-769-5000,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
154,강원도,원주고등학교,노상,강원도 원주시 치악로 1765,37.3397466,127.9544785,원주고등학교,033-740-9000,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
155,강원도,치악고등학교,노상,강원도 원주시 치악고교길 16,37.3155155,127.9586484,치악고등학교,033-737-6000,,"22,00:00~18:00","23,00:00~18:00","24,00:00~18:00","25,00:00~18:00","26,00:00~18:00"
156,강원도,육민관고등학교,노상,강원도 원주시 북원로 1800,37.3093733,127.9184192,육민관,033-763-8874,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
157,강원도,원주교육문화관,노상,강원도 원주시 북원로2312,37.3512784,127.9357398,원주교육문화관,033-737-1034,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
158,강원도,강원도원주교육지원청,노상,강원도 원주시 단구로 151,37.3382273,127.9458685,강원도원주교육지원청,033-760-5726,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
159,강원도,육민관중학교,노외,강원도 원주시 흥업면 북원로 1800,37.3093733,127.9184192,육민관중학교,033-763-8633,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
160,강원도,기린초등학교,부설,강원도 인제군 기린면 기린로 76,37.9590923,128.3195457,기린초등학교,033-461-7032,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
161,강원도,서성초등학교,노상,강원도 인제군 금강로 1801-42,38.2232616,128.2107596,서성초등학교,033-463-3209,,"22,08:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
162,강원도,신남중학교,노상,강원도 인제군 남면 신남로 47-35,37.9705486,128.0793398,신남중고,033-461-6031,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
163,강원도,인제고등학교,노상,강원도 인제군 인제읍249번길 22,38.0741321,128.1776399,인제고,033-460-0300,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
164,강원도,강원도인제교육지원청,노외,강원도 인제군 인제로 193번길 15,38.0702268,128.1706713,강원도인제교육지원청,033-460-1000,우리청후면주차장이용권장,"22,06:00~18:00","23,06:00~18:00","24,06:00~18:00","25,06:00~18:00","26,06:00~18:00"
165,강원도,백전초등학교,노상,강원도 정선군 화암면 대지산길22,37.2744171,128.8733982,백전초등학교,033-591-8048,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
166,강원도,벽탄초등학교,노상,강원도 정선군 정선읍 벽탄길 32,37.3947963,128.601257,벽탄초등학교,033-562-8216,,"22,09:00~24:00","23,09:00~24:00","24,09:00~24:00","25,09:00~24:00","26,09:00~24:00"
167,강원도,봉양초등학교,부설,강원도 정선군 정선읍 녹송7길1,37.3871503,128.6693986,봉양초등학교,033-562-8464,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
168,강원도,북평초등학교,노상,강원도 정선군 북평면 서동로 2170,37.45475980000001,128.6742099,북평초등학교,033-562-5898,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
169,강원도,임계초등학교,노상,강원도 정선군 임계면 송계1길 7,37.4964376,128.848468,임계초등학교,033-562-6165,,"22,09:00~17:00","23,09:00~17:00","24,09:00~17:00","25,09:00~17:00","26,09:00~17:00"
170,강원도,정선초등학교,노외,강원도 정선군 정선읍 비봉로 15,37.3816209,128.6596825,정선초등학교,033-563-0010,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
171,강원도,화동초등학교,노상,강원도 정선군 화암면 그림바위길 66-20,37.3389809,128.7874957,화동초등학교,033-562-2037,,"22,07:00~18:00","23,07:00~18:00","24,07:00~18:00","25,07:00~18:00","26,07:00~18:00"
172,강원도,임계중학교,부설,강원도 정선군 임계면 백두대간로 1313,37.4926306,128.8455842,임계중학교,033-562-6028,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
173,강원도,정선중학교,노외,강원도 정선읍 봉양4길 15,37.3782494,128.6613918,정선고등학교,033-562-0935,,"22,08:50~16:50","23,08:50~16:50","24,08:50~16:50","25,08:50~16:50","26,08:50~16:50"
174,강원도,화동중학교,부설,강원도 정선군 화암면 그림바위길 50,37.3397259,128.7873929,화동중학교,033-562-2031,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
175,강원도,임계고등학교,부설,강원도 정선군 임계면 백두대간로 1313,37.4926306,128.8455842,임계고등학교,033-562-6028,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
176,강원도,정선고등학교,노외,강원도 정선읍 봉양4길 15,37.3782494,128.6613918,정선고등학교,033-562-0935,,"22,08:50~16:50","23,08:50~16:50","24,05:50~16:50","25,08:50~16:50","26,08:50~16:50"
177,강원도,정선정보공업고등학교,노상,강원도 정선군 정선읍 용담샛길 2,37.3801716,128.6468627,정선정보공업고등학교,033-560-9414,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
178,강원도,정선교육지원청,노외,강원도 정선군 정선읍 비봉로 41 강원도정선교육지원청,37.3815886,128.6629227,정선교육지원청,033-560-8119,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
179,강원도,내대초등학교,노상,강원도 철원군 갈말읍 두루미로 422-21,38.2059846,127.2975496,내대초등학교,033-452-5596,,"22,09:00~18:00","23,09:00~18:00","24,09:00~18:00","25,09:00~18:00","26,09:00~18:00"
180,강원도,묘장초등학교,부설,강원도 철원군 철원읍 묘장로 344,38.2641397,127.1650133,묘장초등학교,,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
181,강원도,서면초등학교,부설,강원도 철원군 서면 자등로 634,38.1691705,127.4167333,서면초등학교,033-458-8814,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
182,강원도,신철원초등학교,노상,강원도 철원군 갈말읍 명성로 139번안길 45,38.1469079,127.3054889,신철원초등학교,033-452-6086,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
183,강원도,용정초등학교,부설,강원도 철원군 동송읍 상노2길 11,38.1632654,127.2410636,용정초등학교,033-455-6371,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
184,강원도,철원교육지원청,부설,강원도 철원군 갈말읍 명성로 139번길 47,38.1454241,127.3024626,철원교육지원청,033-450-1000,,"22,12:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~12:00"
185,강원도,철원교육도서관,노상,강원도 철원군 철원읍 금학로 273번길 21-14,38.2106209,127.2122376,철원교육도서관,033-455-6928,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
186,강원도,가산초등학교,노외,강원도 춘천시 동면 가산로 52,37.90823280000001,127.7823149,가산초등학교,033-241-1002,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
187,강원도,금병초등학교,부설,강원도 춘천시 신동면 김유정로 1394,37.8149101,127.7148231,금병초등학교,033-261-8847,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
188,강원도,금산초등학교,노상,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192,금산초등학교,033-243-2488,,"22,12:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~18:00"
189,강원도,서상초등학교,노상,강원도 춘천시 서면 박사로 1348,37.9288093,127.7073045,서상초등학교,033-243-6320,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
190,강원도,성림초등학교,노외,강원도 춘천시 지석로 47,37.8522594,127.7404676,성림초등학교,033-263-1843,,"22,07:50~17:00","23,07:50~17:00","24,07:50~17:00","25,07:50~17:00","26,07:50~17:00"
191,강원도,성원초등학교,부설,강원도 춘천시 승지골길16번길 36,37.8479864,127.7448595,성원초등학교,033-264-6033,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
192,강원도,소양초등학교,노상,강원도 춘천시 충열로,37.9061902,127.7361237,소양초등학교,033-251-1492,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
193,강원도,송화초등학교,부설,강원도 춘천시 사북면 춘화로 510-5,37.9876355,127.7077194,송화초등학교,033-244-5942,,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
194,강원도,호반초등학교,노상,강원도 춘천시 후만로 126번길 35,37.8744255,127.7608741,춘천교육지원청,033-256-8214,,"22,09:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~16:30"
195,강원도,후평초등학교,노상,강원도 춘천시 춘천로 295번길 17,37.8827734,127.7437392,후평초등학교,033-251-0933,,"22,07:00~22:00","23,07:00~22:00","24,07:00~22:00","25,07:00~22:00","26,07:00~22:00"
196,강원도,강원체육중학교,노상,강원도 춘천시 자라우새길 126,37.8573783,127.7005224,강원체육고등학교,,후문주차장만 개방,"22,00:00~24:00","23,00:00~24:00","24,00:00~24:00","25,00:00~24:00","26,00:00~24:00"
